cir,ur,label
7,20,unstable
30,3,unstable
1,11,unstable
19,6,unstable
14,61,hell
3,38,unstable
5,5,unstable
0,10,unstable
1,15,unstable
10,19,unstable
30,55,hell
26,31,hell
26,53,hell
8,47,hell
17,43,hell
12,11,unstable
11,37,hell
18,7,unstable
4,42,hell
17,60,hell
7,10,unstable
9,60,hell
29,24,hell
0,28,unstable
9,18,unstable
21,44,hell
6,40,hell
3,13,unstable
5,6,unstable
3,29,unstable
0,35,unstable
27,11,unstable
27,52,hell
29,11,unstable
30,24,hell
28,37,hell
18,5,unstable
0,31,unstable
24,55,hell
17,55,hell
26,17,unstable
4,18,unstable
20,35,hell
16,19,unstable
30,56,hell
3,13,unstable
30,18,hell
14,19,unstable
0,35,unstable
19,36,hell
27,34,hell
26,52,hell
1,45,hell
0,33,unstable
15,58,hell
26,44,hell
14,15,unstable
30,17,hell
23,11,unstable
30,6,unstable
2,17,unstable
6,24,unstable
5,48,hell
10,3,unstable
19,31,hell
23,20,unstable
18,56,hell
25,32,hell
2,30,unstable
26,13,unstable
25,17,unstable
18,59,hell
21,27,hell
9,36,hell
2,42,unstable
24,11,unstable
2,58,hell
15,39,hell
3,31,unstable
4,51,hell
0,4,livable
18,23,unstable
29,5,unstable
11,55,hell
13,26,unstable
24,3,unstable
30,4,unstable
20,40,hell
16,33,hell
4,52,hell
12,38,hell
29,4,unstable
17,57,hell
28,9,unstable
1,4,livable
23,10,unstable
27,28,hell
4,20,unstable
0,40,unstable
3,7,unstable
20,20,unstable
11,3,unstable
7,42,hell
16,33,hell
26,49,hell
9,15,unstable
15,61,hell
13,49,hell
30,48,hell
29,31,hell
21,12,unstable
15,21,unstable
11,46,hell
24,61,hell
0,33,unstable
23,40,hell
19,45,hell
29,20,hell
4,60,hell
28,15,unstable
28,47,hell
14,18,unstable
9,42,hell
0,40,unstable
11,43,hell
13,12,unstable
12,61,hell
20,55,hell
12,23,unstable
22,9,unstable
25,45,hell
28,16,unstable
15,30,hell
15,33,hell
5,21,unstable
4,40,unstable
24,38,hell
17,32,hell
6,14,unstable
4,37,unstable
29,20,hell
26,48,hell
17,36,hell
22,39,hell
8,12,unstable
26,11,unstable
6,43,hell
20,53,hell
11,42,hell
12,39,hell
12,39,hell
16,47,hell
22,19,unstable
16,53,hell
6,30,unstable
18,19,unstable
18,39,hell
2,28,unstable
1,45,hell
5,40,hell
2,12,unstable
19,51,hell
5,59,hell
9,4,unstable
4,41,hell
12,15,unstable
5,32,unstable
10,13,unstable
28,29,hell
15,29,unstable
7,24,unstable
21,31,hell
13,50,hell
16,17,unstable
4,6,unstable
10,59,hell
5,22,unstable
23,42,hell
21,46,hell
16,46,hell
9,13,unstable
15,16,unstable
5,47,hell
28,13,unstable
9,31,unstable
16,10,unstable
18,47,hell
30,5,unstable
0,50,hell
2,6,livable
10,28,unstable
0,44,unstable
17,24,unstable
0,27,unstable
19,32,hell
17,26,unstable
27,49,hell
12,60,hell
4,49,hell
27,43,hell
30,33,hell
20,32,hell
30,27,hell
10,36,hell
16,24,unstable
30,37,hell
16,32,hell
27,53,hell
30,42,hell
29,43,hell
26,5,unstable
21,12,unstable
27,4,unstable
21,51,hell
9,55,hell
23,11,unstable
9,36,hell
9,4,unstable
8,23,unstable
22,44,hell
13,20,unstable
13,24,unstable
15,14,unstable
4,34,unstable
8,4,unstable
16,15,unstable
3,33,unstable
10,5,unstable
6,12,unstable
4,9,unstable
10,44,hell
2,28,unstable
22,20,unstable
28,34,hell
12,43,hell
3,24,unstable
24,11,unstable
1,11,unstable
2,10,unstable
13,26,unstable
16,50,hell
11,6,unstable
24,33,hell
22,7,unstable
15,58,hell
26,38,hell
2,5,livable
13,3,unstable
6,60,hell
14,28,unstable
21,53,hell
10,3,unstable
8,38,hell
15,50,hell
11,57,hell
14,28,unstable
27,51,hell
5,15,unstable
23,56,hell
6,44,hell
17,27,unstable
15,10,unstable
10,4,unstable
15,17,unstable
6,47,hell
14,20,unstable
6,17,unstable
22,60,hell
6,34,unstable
9,51,hell
17,33,hell
27,56,hell
6,44,hell
18,29,hell
7,14,unstable
15,25,unstable
26,15,unstable
13,21,unstable
17,38,hell
4,22,unstable
29,8,unstable
27,6,unstable
29,26,hell
24,17,unstable
20,28,hell
20,8,unstable
7,23,unstable
18,25,unstable
21,42,hell
12,25,unstable
27,38,hell
27,50,hell
20,14,unstable
14,45,hell
15,18,unstable
18,21,unstable
5,6,unstable
2,26,unstable
16,45,hell
4,26,unstable
6,59,hell
18,12,unstable
25,44,hell
5,13,unstable
21,54,hell
19,23,unstable
29,12,unstable
15,45,hell
6,33,unstable
1,21,unstable
11,56,hell
10,33,unstable
4,55,hell
11,14,unstable
16,4,unstable
24,53,hell
18,43,hell
25,47,hell
27,58,hell
28,51,hell
20,49,hell
22,45,hell
18,9,unstable
1,4,livable
14,43,hell
29,18,hell
11,56,hell
19,58,hell
28,25,hell
10,38,hell
16,46,hell
25,28,hell
25,41,hell
15,12,unstable
20,22,unstable
8,38,hell
20,48,hell
17,39,hell
26,38,hell
4,17,unstable
15,37,hell
7,41,hell
22,37,hell
3,16,unstable
1,9,unstable
24,23,hell
8,23,unstable
18,17,unstable
1,53,hell
4,30,unstable
11,42,hell
25,19,unstable
22,18,unstable
12,11,unstable
24,26,hell
22,29,hell
11,16,unstable
6,7,unstable
20,18,unstable
8,60,hell
19,10,unstable
6,51,hell
28,3,unstable
19,11,unstable
19,45,hell
13,19,unstable
23,12,unstable
20,31,hell
27,11,unstable
25,11,unstable
17,3,unstable
19,8,unstable
26,47,hell
15,57,hell
11,24,unstable
3,29,unstable
14,53,hell
25,14,unstable
23,40,hell
7,8,unstable
1,57,hell
21,22,unstable
9,21,unstable
16,46,hell
21,37,hell
11,3,unstable
1,20,unstable
2,39,unstable
0,39,unstable
30,38,hell
16,4,unstable
30,43,hell
13,49,hell
30,4,unstable
2,43,hell
0,9,livable
10,21,unstable
1,26,unstable
11,38,hell
20,24,unstable
22,60,hell
13,47,hell
27,53,hell
6,39,hell
23,29,hell
24,31,hell
29,5,unstable
13,11,unstable
27,11,unstable
27,18,hell
25,18,unstable
18,36,hell
0,48,hell
30,13,unstable
20,33,hell
6,5,unstable
24,12,unstable
25,24,hell
26,25,hell
9,21,unstable
1,28,unstable
6,16,unstable
13,26,unstable
15,21,unstable
29,44,hell
23,39,hell
10,50,hell
24,5,unstable
11,58,hell
1,32,unstable
23,55,hell
10,53,hell
16,42,hell
9,32,unstable
5,39,unstable
15,51,hell
25,44,hell
5,39,unstable
15,37,hell
11,35,hell
26,35,hell
7,32,unstable
15,34,hell
4,38,unstable
11,20,unstable
24,26,hell
6,44,hell
3,22,unstable
3,6,livable
27,20,hell
7,10,unstable
23,50,hell
17,53,hell
3,9,unstable
24,13,unstable
20,44,hell
23,35,hell
17,30,hell
10,22,unstable
9,38,hell
9,49,hell
29,39,hell
7,31,unstable
18,14,unstable
29,48,hell
9,48,hell
25,31,hell
14,19,unstable
21,36,hell
26,4,unstable
15,51,hell
26,36,hell
11,47,hell
20,47,hell
11,36,hell
16,41,hell
11,54,hell
2,18,unstable
9,48,hell
29,24,hell
29,25,hell
30,60,hell
1,45,hell
19,41,hell
20,6,unstable
26,29,hell
27,35,hell
22,56,hell
27,49,hell
8,24,unstable
13,58,hell
21,5,unstable
14,31,hell
28,44,hell
9,58,hell
25,56,hell
12,32,unstable
2,61,hell
3,10,unstable
12,7,unstable
3,22,unstable
28,22,hell
12,49,hell
3,31,unstable
1,49,hell
11,25,unstable
11,46,hell
14,3,unstable
23,29,hell
26,19,hell
20,18,unstable
12,8,unstable
8,38,hell
13,10,unstable
9,41,hell
16,5,unstable
27,30,hell
12,52,hell
11,12,unstable
11,4,unstable
28,61,hell
4,45,hell
18,19,unstable
28,59,hell
25,14,unstable
19,53,hell
14,42,hell
10,41,hell
2,5,livable
4,28,unstable
15,15,unstable
6,49,hell
3,50,hell
12,24,unstable
26,14,unstable
4,29,unstable
16,44,hell
13,32,hell
18,61,hell
22,35,hell
18,31,hell
23,7,unstable
23,48,hell
24,22,hell
25,34,hell
13,18,unstable
22,29,hell
15,11,unstable
6,53,hell
10,51,hell
12,32,unstable
21,13,unstable
4,50,hell
20,26,hell
30,60,hell
16,54,hell
7,16,unstable
9,56,hell
20,13,unstable
7,27,unstable
9,22,unstable
12,58,hell
13,35,hell
20,31,hell
7,16,unstable
7,58,hell
4,44,hell
10,27,unstable
3,57,hell
8,32,unstable
12,31,unstable
18,49,hell
6,58,hell
24,25,hell
3,10,unstable
2,58,hell
17,3,unstable
16,41,hell
15,9,unstable
3,60,hell
28,23,hell
5,58,hell
9,29,unstable
26,21,hell
21,19,unstable
24,7,unstable
19,15,unstable
26,46,hell
25,49,hell
5,49,hell
21,34,hell
27,46,hell
13,26,unstable
19,6,unstable
30,50,hell
29,32,hell
11,46,hell
22,6,unstable
19,53,hell
21,55,hell
26,12,unstable
9,55,hell
11,11,unstable
17,11,unstable
4,13,unstable
12,55,hell
19,46,hell
25,45,hell
27,7,unstable
14,27,unstable
5,29,unstable
22,27,hell
22,7,unstable
27,4,unstable
14,28,unstable
16,3,unstable
12,27,unstable
23,31,hell
30,29,hell
6,60,hell
7,20,unstable
0,29,unstable
13,47,hell
12,46,hell
11,50,hell
10,29,unstable
17,55,hell
1,58,hell
21,7,unstable
1,32,unstable
10,10,unstable
20,23,unstable
2,39,unstable
3,54,hell
28,32,hell
13,24,unstable
20,42,hell
1,31,unstable
11,50,hell
28,52,hell
4,59,hell
7,48,hell
23,3,unstable
19,16,unstable
18,39,hell
3,33,unstable
15,57,hell
30,21,hell
13,20,unstable
29,41,hell
18,46,hell
12,56,hell
11,5,unstable
14,51,hell
20,19,unstable
9,55,hell
21,56,hell
16,8,unstable
30,37,hell
8,21,unstable
13,9,unstable
28,40,hell
21,29,hell
26,3,unstable
13,24,unstable
27,49,hell
8,28,unstable
6,6,unstable
26,51,hell
6,7,unstable
30,55,hell
8,44,hell
2,22,unstable
15,24,unstable
6,16,unstable
0,30,unstable
24,28,hell
4,26,unstable
21,43,hell
9,36,hell
30,9,unstable
24,18,unstable
3,47,hell
15,45,hell
4,40,unstable
2,53,hell
2,30,unstable
4,25,unstable
27,11,unstable
0,42,unstable
27,57,hell
1,22,unstable
27,46,hell
14,18,unstable
25,45,hell
30,21,hell
23,16,unstable
19,61,hell
27,4,unstable
17,10,unstable
15,46,hell
5,41,hell
17,19,unstable
24,3,unstable
20,32,hell
12,34,hell
22,12,unstable
7,45,hell
21,5,unstable
19,11,unstable
19,33,hell
12,31,unstable
23,18,unstable
12,9,unstable
14,34,hell
18,57,hell
11,24,unstable
3,6,livable
15,4,unstable
10,29,unstable
25,35,hell
24,61,hell
16,55,hell
3,35,unstable
6,52,hell
21,52,hell
28,21,hell
23,31,hell
22,60,hell
29,34,hell
23,10,unstable
4,22,unstable
12,12,unstable
9,19,unstable
27,23,hell
24,25,hell
13,14,unstable
16,46,hell
19,46,hell
5,26,unstable
4,34,unstable
17,29,hell
1,11,unstable
0,40,unstable
3,20,unstable
19,10,unstable
16,56,hell
3,11,unstable
29,33,hell
14,19,unstable
10,19,unstable
4,19,unstable
28,54,hell
11,7,unstable
5,35,unstable
13,10,unstable
21,42,hell
20,38,hell
27,46,hell
21,56,hell
26,18,unstable
9,59,hell
20,47,hell
29,9,unstable
12,50,hell
9,16,unstable
25,38,hell
10,18,unstable
11,24,unstable
14,23,unstable
28,7,unstable
10,47,hell
17,61,hell
12,5,unstable
23,19,unstable
22,60,hell
1,29,unstable
7,56,hell
23,20,unstable
10,51,hell
15,54,hell
25,58,hell
17,9,unstable
15,10,unstable
8,28,unstable
9,33,unstable
25,10,unstable
16,59,hell
27,47,hell
2,58,hell
12,36,hell
10,61,hell
29,46,hell
18,29,hell
29,25,hell
23,13,unstable
5,15,unstable
30,60,hell
17,10,unstable
2,7,livable
3,27,unstable
22,50,hell
22,60,hell
30,28,hell
4,19,unstable
28,24,hell
20,42,hell
19,10,unstable
29,39,hell
28,38,hell
15,47,hell
22,34,hell
14,40,hell
24,53,hell
13,14,unstable
25,55,hell
17,27,unstable
22,5,unstable
23,37,hell
27,50,hell
11,48,hell
7,13,unstable
5,35,unstable
1,56,hell
15,57,hell
10,33,unstable
25,47,hell
27,10,unstable
22,9,unstable
27,7,unstable
25,25,hell
24,9,unstable
21,43,hell
14,28,unstable
25,42,hell
20,5,unstable
23,34,hell
4,23,unstable
30,59,hell
16,40,hell
26,11,unstable
18,42,hell
18,31,hell
29,40,hell
23,7,unstable
6,8,unstable
1,15,unstable
12,34,hell
14,34,hell
26,61,hell
10,28,unstable
5,20,unstable
18,7,unstable
20,27,hell
24,22,hell
6,29,unstable
23,32,hell
24,26,hell
4,6,unstable
29,48,hell
28,24,hell
20,22,unstable
27,44,hell
23,48,hell
25,48,hell
10,52,hell
20,14,unstable
27,41,hell
19,41,hell
7,50,hell
27,22,hell
21,29,hell
29,4,unstable
13,21,unstable
2,51,hell
14,52,hell
4,25,unstable
1,31,unstable
8,20,unstable
15,46,hell
12,49,hell
11,25,unstable
1,42,unstable
25,8,unstable
3,60,hell
7,44,hell
24,46,hell
8,44,hell
10,52,hell
5,58,hell
15,14,unstable
26,47,hell
20,20,unstable
19,26,hell
4,23,unstable
5,50,hell
15,46,hell
23,58,hell
21,8,unstable
16,53,hell
28,24,hell
6,24,unstable
28,52,hell
17,17,unstable
30,43,hell
16,29,hell
30,8,unstable
26,3,unstable
5,54,hell
30,36,hell
20,52,hell
19,52,hell
30,40,hell
11,60,hell
28,22,hell
3,45,hell
5,5,unstable
8,9,unstable
6,49,hell
10,22,unstable
27,54,hell
8,18,unstable
30,56,hell
20,25,hell
12,36,hell
8,24,unstable
11,14,unstable
27,61,hell
11,55,hell
24,34,hell
29,57,hell
12,36,hell
1,4,livable
11,24,unstable
23,16,unstable
5,29,unstable
3,14,unstable
25,29,hell
5,10,unstable
11,38,hell
3,35,unstable
0,11,unstable
15,7,unstable
18,36,hell
30,9,unstable
24,51,hell
27,38,hell
1,13,unstable
27,32,hell
25,55,hell
7,14,unstable
7,11,unstable
18,22,unstable
17,43,hell
11,49,hell
15,8,unstable
9,25,unstable
28,16,unstable
7,13,unstable
24,40,hell
3,9,unstable
9,26,unstable
3,15,unstable
18,9,unstable
12,20,unstable
1,9,unstable
6,16,unstable
24,55,hell
28,61,hell
9,52,hell
6,27,unstable
6,49,hell
16,46,hell
21,5,unstable
9,34,unstable
25,43,hell
3,54,hell
12,7,unstable
11,47,hell
15,23,unstable
1,55,hell
15,35,hell
23,55,hell
24,36,hell
0,46,hell
21,58,hell
25,39,hell
26,34,hell
25,45,hell
5,34,unstable
1,33,unstable
21,25,hell
6,40,hell
10,9,unstable
23,44,hell
10,49,hell
2,23,unstable
30,29,hell
18,19,unstable
1,50,hell
8,34,unstable
5,57,hell
22,6,unstable
10,39,hell
13,10,unstable
26,51,hell
4,41,hell
2,11,unstable
1,47,hell
15,54,hell
20,31,hell
16,42,hell
25,40,hell
15,48,hell
4,50,hell
22,6,unstable
24,29,hell
5,13,unstable
15,14,unstable
26,3,unstable
21,44,hell
14,38,hell
1,29,unstable
1,10,unstable
21,3,unstable
0,17,unstable
19,47,hell
2,46,hell
30,17,hell
24,31,hell
13,19,unstable
27,28,hell
22,58,hell
19,7,unstable
9,44,hell
22,18,unstable
30,60,hell
29,24,hell
12,16,unstable
4,29,unstable
8,15,unstable
16,3,unstable
12,60,hell
4,18,unstable
26,5,unstable
4,54,hell
21,46,hell
9,49,hell
27,10,unstable
16,9,unstable
16,26,unstable
12,11,unstable
24,19,unstable
3,61,hell
16,37,hell
24,17,unstable
14,15,unstable
14,42,hell
23,9,unstable
8,12,unstable
25,39,hell
26,56,hell
20,32,hell
5,38,unstable
23,46,hell
11,60,hell
6,7,unstable
10,15,unstable
16,42,hell
15,28,unstable
3,14,unstable
7,37,unstable
13,43,hell
2,60,hell
6,36,unstable
13,59,hell
11,42,hell
12,29,unstable
1,27,unstable
17,42,hell
27,50,hell
16,49,hell
4,24,unstable
9,16,unstable
3,4,livable
17,27,unstable
5,11,unstable
27,10,unstable
21,45,hell
21,58,hell
4,50,hell
14,32,hell
12,37,hell
28,28,hell
14,16,unstable
13,61,hell
15,11,unstable
25,37,hell
14,3,unstable
22,7,unstable
30,49,hell
16,15,unstable
11,25,unstable
9,23,unstable
9,35,unstable
6,28,unstable
11,5,unstable
14,35,hell
22,45,hell
21,31,hell
20,11,unstable
5,48,hell
12,3,unstable
22,57,hell
8,45,hell
19,21,unstable
5,28,unstable
24,3,unstable
17,23,unstable
2,59,hell
11,61,hell
12,6,unstable
20,57,hell
14,53,hell
11,34,hell
6,51,hell
26,24,hell
18,51,hell
25,28,hell
5,20,unstable
0,48,hell
28,41,hell
30,14,unstable
20,25,hell
11,31,unstable
8,35,unstable
7,29,unstable
22,35,hell
20,46,hell
18,45,hell
0,46,hell
19,39,hell
11,40,hell
23,34,hell
29,21,hell
24,22,hell
0,37,unstable
0,59,hell
22,55,hell
28,53,hell
4,52,hell
27,22,hell
17,57,hell
3,40,unstable
16,51,hell
16,4,unstable
0,12,unstable
27,25,hell
30,30,hell
12,46,hell
16,17,unstable
30,23,hell
7,56,hell
2,6,livable
1,44,hell
2,47,hell
12,37,hell
17,57,hell
13,61,hell
26,40,hell
14,6,unstable
1,20,unstable
30,43,hell
3,29,unstable
23,12,unstable
29,14,unstable
15,4,unstable
4,60,hell
7,38,hell
15,31,hell
26,48,hell
1,18,unstable
3,34,unstable
5,59,hell
10,20,unstable
15,25,unstable
3,18,unstable
17,18,unstable
0,48,hell
29,17,hell
6,40,hell
1,7,livable
22,16,unstable
7,24,unstable
26,44,hell
24,35,hell
16,44,hell
15,60,hell
27,57,hell
1,3,livable
25,23,hell
19,33,hell
24,60,hell
17,39,hell
14,43,hell
28,35,hell
0,13,unstable
9,52,hell
3,16,unstable
8,10,unstable
23,25,hell
18,55,hell
21,44,hell
3,24,unstable
12,12,unstable
14,52,hell
26,50,hell
10,48,hell
0,54,hell
0,56,hell
17,3,unstable
19,37,hell
5,42,hell
26,44,hell
21,21,unstable
17,25,unstable
23,25,hell
12,8,unstable
19,23,unstable
29,34,hell
2,55,hell
30,59,hell
13,59,hell
25,14,unstable
14,25,unstable
13,21,unstable
8,49,hell
29,4,unstable
19,19,unstable
10,26,unstable
4,8,unstable
28,46,hell
6,34,unstable
25,59,hell
0,6,livable
1,32,unstable
22,49,hell
18,10,unstable
1,55,hell
2,53,hell
11,43,hell
25,20,hell
22,29,hell
0,41,unstable
12,10,unstable
23,54,hell
8,51,hell
18,47,hell
4,42,hell
18,33,hell
29,58,hell
20,58,hell
0,18,unstable
5,53,hell
19,57,hell
25,47,hell
2,44,hell
15,36,hell
23,9,unstable
29,53,hell
17,47,hell
3,57,hell
30,33,hell
24,23,hell
14,43,hell
27,5,unstable
16,17,unstable
27,45,hell
14,14,unstable
25,13,unstable
15,53,hell
30,10,unstable
25,29,hell
30,39,hell
8,48,hell
15,28,unstable
26,60,hell
1,14,unstable
24,16,unstable
28,5,unstable
25,27,hell
23,24,hell
20,33,hell
21,37,hell
22,58,hell
11,29,unstable
17,47,hell
29,14,unstable
26,41,hell
21,45,hell
6,59,hell
19,6,unstable
16,33,hell
16,48,hell
14,58,hell
4,52,hell
2,46,hell
7,21,unstable
16,49,hell
8,53,hell
22,58,hell
23,43,hell
28,28,hell
8,17,unstable
0,54,hell
19,11,unstable
23,55,hell
24,5,unstable
2,3,livable
17,14,unstable
17,22,unstable
5,43,hell
1,35,unstable
2,61,hell
19,14,unstable
11,18,unstable
23,43,hell
27,8,unstable
25,53,hell
2,33,unstable
4,60,hell
12,29,unstable
3,52,hell
11,50,hell
30,25,hell
1,42,unstable
17,43,hell
4,40,unstable
4,45,hell
29,60,hell
0,6,livable
5,55,hell
6,25,unstable
1,49,hell
23,53,hell
3,48,hell
19,25,unstable
24,37,hell
18,48,hell
4,55,hell
7,6,unstable
2,30,unstable
18,45,hell
17,19,unstable
29,8,unstable
19,47,hell
25,20,hell
2,3,livable
13,17,unstable
23,14,unstable
2,18,unstable
15,33,hell
2,38,unstable
22,7,unstable
15,10,unstable
12,53,hell
19,48,hell
20,37,hell
1,42,unstable
10,47,hell
15,11,unstable
9,60,hell
10,33,unstable
0,5,livable
14,53,hell
21,5,unstable
15,61,hell
6,37,unstable
16,47,hell
27,16,unstable
12,49,hell
22,45,hell
0,8,livable
2,19,unstable
19,37,hell
23,61,hell
6,42,hell
10,11,unstable
20,10,unstable
15,12,unstable
11,44,hell
4,6,unstable
3,16,unstable
25,36,hell
9,50,hell
0,7,livable
22,19,unstable
10,8,unstable
17,48,hell
8,5,unstable
2,33,unstable
9,36,hell
28,51,hell
29,33,hell
21,17,unstable
1,56,hell
21,5,unstable
21,38,hell
1,9,unstable
22,25,hell
23,42,hell
15,35,hell
9,7,unstable
18,55,hell
1,28,unstable
18,25,unstable
17,33,hell
26,59,hell
0,40,unstable
5,36,unstable
6,31,unstable
7,42,hell
9,13,unstable
0,29,unstable
16,17,unstable
22,25,hell
11,3,unstable
6,8,unstable
24,34,hell
29,55,hell
23,9,unstable
4,21,unstable
18,31,hell
27,16,unstable
2,30,unstable
27,27,hell
3,49,hell
30,37,hell
26,20,hell
30,12,unstable
16,37,hell
13,12,unstable
5,50,hell
30,44,hell
12,61,hell
19,36,hell
25,57,hell
19,55,hell
23,50,hell
25,45,hell
2,21,unstable
18,52,hell
29,6,unstable
0,3,livable
10,53,hell
3,13,unstable
5,31,unstable
28,28,hell
16,59,hell
30,11,unstable
1,29,unstable
23,34,hell
11,47,hell
1,47,hell
28,11,unstable
12,4,unstable
25,55,hell
29,34,hell
23,58,hell
19,57,hell
9,31,unstable
15,13,unstable
1,14,unstable
18,30,hell
15,37,hell
30,23,hell
7,42,hell
9,38,hell
19,20,unstable
6,6,unstable
2,10,unstable
20,56,hell
14,15,unstable
10,37,hell
10,30,unstable
5,20,unstable
